ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
INTB3,SMALL11,SMALL11,Tecnologia de informação,65.19,66.11,60.0,,,0.5,,72.71,52.52,78.04,46.53,24,Fundo duplo,5,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,False,False,True,True,False,True,-0.2,True,4564594688.0,7.96,1.44,8.29,4.3,18.07,17.52,13.1,6.29,-1.0,2.64,0.26,0.67,34.24,14.3,1.67,43.4,56.17,9.95,15.13,40.1,-7.8,1.6,0.99,0.48,13.949999809265137,4.285744247195278,7.950055578547239,23.22079113979435,19.544640243045933,28.363566918791477,16.005164348430245,17.772231130110946,13.203743797139488,18.008599022265667,17.772231130110946,15.99500801709985,7,True,6.6,14.6595572458466,29.09390156625622,n/d,2026-08-04,última,"A Intelbras (INTB3) apresenta-se como uma alternativa robusta no setor de tecnologia da informação, destacando-se por uma eficiência operacional que supera com folga a média de seus pares. Essa qualidade superior é evidenciada pelo retorno sobre o patrimônio líquido de 18,1% e pelo retorno sobre o capital investido de 17,5%, ambos significativamente acima das médias setoriais de 9,1% e 13,4%, respectivamente. O mais atrativo é que essa alta rentabilidade convive com múltiplos de preço bastante descontados, como o preço sobre o lucro de 7,96 e o preço sobre o valor patrimonial de 1,44, sugerindo uma clara assimetria favorável entre a qualidade entregue e o preço cobrado pelo mercado. No âmbito financeiro, a excelente rentabilidade é acompanhada por um endividamento extremamente saudável, visto que a relação entre dívida líquida e Ebitda é negativa em 1,0 vez, posicionando a empresa muito abaixo da alavancagem média do setor, que é de 1,16 vezes. Essa estrutura de capital desalavancada, somada a uma liquidez corrente confortável de 2,64, confere total sustentabilidade ao pagamento de dividendos, tornando o rendimento de 8,29% plenamente coerente com a geração de caixa e a saúde do balanço. Por outro lado, o crescimento da receita nos últimos cinco anos, de 14,3%, ficou bastante abaixo da média setorial de 85,6%, o que reflete um ritmo de expansão mais maduro e explica por que a companhia atendeu a 5 dos 8 critérios do checklist de investimentos, sendo penalizada justamente pela expansão mais lenta, pela margem líquida abaixo de 15% e por vendas de papéis por parte de iniciados. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos, variando desde os conservadores 4,29 reais por Bazin e 7,95 reais por Gordon até os otimistas 23,22 reais por fluxo de caixa descontado e 28,36 reais pelo modelo de Lynch. Diante dessa amplitude, a média de 18,01 reais e a mediana de 17,77 reais balizam o preço-teto ajustado com margem de segurança em 16,00 reais, o que descortina um potencial de valorização de 14,7% frente à cotação atual de 13,95 reais, patamar este que já exibe uma tendência gráfica de alta com a formação de um fundo duplo. Em balanço, os prós da empresa residem em sua sólida rentabilidade, endividamento negativo e valuation convidativo com bom retorno em proventos, enquanto os contras concentram-se no crescimento histórico inferior ao de seus pares e nas transações recentes de insiders.",Fundo duplo,False,False,,,Em Alta,15.130000114440918,-7.799076644087554,-10.914150039813396,True,True,True,Fundo duplo — rompeu pescoço ~R$13.81 (candidato)
ALPA4,SMALL11,SMALL11,Consumo discricionário,63.11,61.89,70.0,,,0.9,,75.17,40.04,53.11,74.31,25,Fundo duplo,5,8,False,,False,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,False,True,0.28,True,8578328576.0,12.57,2.43,13.91,8.77,19.37,17.96,13.17,8.05,0.84,1.73,0.41,0.29,110.3,43.9,0.98,45.48,54.52,7.74,16.06,63.2,-21.4,3.6,1.05,0.44,12.630000114440918,7.915922871073341,14.684036925841045,13.313245944020855,10.839864111043386,30.143198363820808,19.258154510218848,12.157756673407727,5.637808917118722,14.243748539568092,12.73550130871429,11.461951177842861,8,True,5.3,-9.248210023866354,12.777105388004252,n/d,2025-12-17,última,"A Alpargatas (ALPA4) apresenta uma sólida combinação de qualidade e eficiência operacional no setor de consumo discricionário, evidenciada por um ROE de 19,4% e um ROIC de 18,0% que se posicionam confortavelmente acima das médias setoriais de 11,9% e 12,9%, respectivamente. Essa rentabilidade robusta convive com múltiplos de valuation que sugerem uma relação equilibrada entre qualidade e preço, visto que o P/L de 12,57 e o P/VP de 2,43 indicam que o mercado não cobra um prêmio excessivo pela capacidade de geração de valor da companhia. No âmbito financeiro, a excelente rentabilidade é sustentada por uma estrutura de capital extremamente saudável, com a relação dívida líquida sobre EBITDA em 0,84, patamar significativamente abaixo da média dos pares de 2,76, o que garante ampla folga financeira e liquidez corrente de 1,73. Esse endividamento sob controle e a forte geração de caixa dão suporte a um expressivo dividend yield de 13,91%, mostrando-se sustentável diante do lucro e da solidez do balanço, embora o investidor deva monitorar a manutenção desse patamar no longo prazo. Por outro lado, o crescimento da receita nos últimos cinco anos, com CAGR de 43,9%, ficou abaixo da média do setor de 59,2%, sinalizando que a empresa priorizou a rentabilidade em detrimento de uma expansão mais agressiva. Esse equilíbrio entre pontos fortes e fracos é refletido no checklist de critérios fundamentalistas, no qual a empresa atende a 5 dos 8 requisitos, sendo penalizada justamente pelo crescimento abaixo dos pares, pela margem líquida de 13,17% (abaixo do sarrafo de 15%) e por vendas de insiders. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 7,92 por Bazin e R$ 10,84 por Graham, passando por valores intermediários como R$ 13,31 pelo fluxo de caixa descontado, até os otimistas R$ 30,14 pelo modelo de Lynch. Essa disparidade resulta em uma média de R$ 14,24 e uma mediana de R$ 12,74, mas, ao aplicar uma margem de segurança, o preço-teto ajustado vai para R$ 11,46, o que coloca a cotação atual de R$ 12,63 com um upside negativo de 9,2% frente a essa métrica mais rigorosa. Em balanço final, os prós da tese residem na alta rentabilidade comparativa, no endividamento muito baixo e no robusto retorno via dividendos, enquanto os contras concentram-se no crescimento histórico inferior ao do setor, na margem líquida abaixo da meta ideal e na ausência de margem de segurança no preço atual perante o teto ajustado.",Fundo duplo,False,False,,,Em Alta,13.529999732971191,-6.651882012510823,-22.13316492533882,True,True,True,Fundo duplo — rompeu pescoço ~R$12.47 (candidato)
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,62.94,61.7,70.0,,,0.8,,87.47,39.9,42.05,39.58,26,Não,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,0.82,True,13145317376.0,10.13,2.08,4.1,3.71,20.52,18.7,43.42,7.54,2.13,1.64,0.75,0.79,37.55,62.0,0.29,52.11,47.88,25.1,35.12,6.6,-23.8,-10.2,1.24,0.8,26.770000457763672,7.088050522280677,13.148333718830655,35.01505489292878,27.66325292466514,43.66046096751309,24.979920336695272,28.3459196535282,22.614754446852004,27.918242420144733,27.66325292466514,24.896927632198626,7,True,6.2,-6.9969099497039,4.289286300882589,2026-10-29,2026-07-01,última,,,False,False,,,Em Baixa,29.06999969482422,-7.91193416307483,-24.117362412096956,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.9%))
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,62.73,63.21,60.0,,,0.9,,77.07,54.13,66.31,17.36,27,Não,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,0.32,True,4787350016.0,8.56,1.57,3.29,1.97,18.4,17.32,18.56,5.66,0.97,4.19,0.38,0.57,16.86,9.5,1.73,37.54,62.46,20.36,35.35,0.0,-42.4,-13.4,1.14,0.52,20.360000610351562,2.86494219341361,5.314467768782246,31.515187860649316,26.344037578016913,40.36322428306821,10.367420173683428,28.77990740481938,13.414565157994426,,,,6,False,14.1,,,n/d,2025-12-22,última,,,False,False,,,Em Baixa,22.84000015258789,-10.85814153094623,-43.273470284945226,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.9%))
BBSE3,BOVA11,BOVA11,Insurance,62.34,60.11,75.0,,1.3,0.3,,68.12,32.34,61.0,91.67,28,Não,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,,True,71690305536.0,7.86,6.63,12.51,12.84,84.38,0.0,87.93,,,,,,100.9,-0.1,,55.04,44.96,28.02,40.52,31.8,-8.9,4.7,0.52,0.5,36.93000030517578,33.864119665862056,49.30615823349516,48.86412254119951,24.26624248611204,,59.10755426656817,12.55163587253339,,47.78548867678123,49.08514038734734,44.17662634861261,4,True,1.7,19.62259946805689,29.394769244245133,2026-11-03,2026-08-07,última,,,False,False,,,Em Baixa,40.346988677978516,-8.469004713275508,-9.409102440669514,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.5%))
ABCB4,SMALL11,SMALL11,Produtos financeiros,62.04,66.37,37.5,16.87,,0.4,,53.36,68.74,83.86,84.03,30,Não,2,6,False,,True,,False,False,True,,False,True,3,8,True,False,False,,False,,True,False,True,,True,5767321088.0,5.81,0.82,11.47,10.05,14.05,0.0,40.92,,,,,0.99,58.36,-2.9,,89.78,10.19,18.99,26.85,17.8,-16.7,-6.0,0.89,0.67,22.3799991607666,16.058193936968312,29.19808991716179,50.02805756103742,48.635830089727754,61.22828352879352,31.68167269348268,24.454415488545976,,31.74150352716255,30.439881305322235,27.39589317479001,4,True,3.1,22.41239589864039,41.829779791981366,n/d,2026-06-30,última,,,False,False,,,Em Baixa,24.15999984741211,-7.367552557481383,-18.107137683629016,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.4%))
TOTS3,BOVA11+SMALL11+Wishlist,BOVA11,Tecnologia de informação,61.97,58.79,80.0,,,0.5,,86.8,35.45,47.07,14.58,31,Não,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,1.33,True,16886324224.0,12.0,3.13,2.38,1.39,26.12,23.37,21.63,7.0,2.09,1.84,0.92,0.8,16.66,269.5,1.0,42.41,54.01,27.05,47.43,8.9,-37.9,-6.1,0.87,0.41,29.459999084472656,2.9208412216869313,5.418160466229257,32.52874898910522,22.801383350620522,40.232646947558905,17.111098392575105,29.705499076843264,22.866155431954116,,,,6,False,13.8,,,2026-11-04,2026-06-16,última,"A TOTVS (TOTS3) apresenta-se como uma operação de alta eficiência operacional no setor de tecnologia da informação, o que se reflete em um retorno sobre o patrimônio líquido (ROE) de 26,1% e um retorno sobre o capital investido (ROIC) de 23,4%, ambos posicionados significativamente acima da média de seus pares setoriais (9,1% e 13,4%, respectivamente). Essa expressiva qualidade de rentabilidade convive com múltiplos de preço que sugerem uma avaliação atrativa, visto que o preço sobre lucro (P/L) de 12,0 e o preço sobre valor patrimonial (P/VP) de 3,13 indicam que o mercado não precifica com exagero o forte histórico da companhia, percepção reforçada por um indicador de crescimento PEG de apenas 0,8. Embora a empresa apresente uma alavancagem financeira com a relação dívida líquida sobre EBITDA em 2,09, patamar que se encontra acima da média do setor de 1,16, a saúde financeira de curto prazo é mitigada por uma confortável liquidez corrente de 1,84 e uma margem líquida robusta de 21,63%. Essa estrutura de endividamento mais salgada e o foco no reinvestimento para sustentar um extraordinário crescimento composto anual de receita nos últimos cinco anos de 269,5% — muito superior à média setorial de 85,6% — justificam o modesto dividendo distribuído, cujo rendimento (DY) de 2,38% mostra-se coerente com uma estratégia voltada à expansão e não à distribuição massiva de proventos. No checklist de critérios fundamentalistas, a empresa demonstra solidez ao atender 6 dos 8 requisitos avaliados, falhando apenas na relação de endividamento comparada ao setor e na ocorrência de vendas por parte de iniciados, enquanto cumpre com folga as exigências de rentabilidade, margem e escala de mercado. Sob a ótica de avaliação intrínseca, os métodos de valuation revelam uma enorme dispersão de premissas, onde abordagens focadas em dividendos como Bazin (R$ 2,92) e Gordon (R$ 5,42) apontam forte desvalorização, ao passo que modelos baseados em fluxo de caixa descontado (R$ 32,53) e múltiplos de crescimento de Lynch (R$ 40,23) indicam potencial de valorização frente ao preço atual de R$ 29,46, restando a fórmula de Graham em uma posição intermediária de R$ 22,80. Como balanço final, os principais pontos positivos residem no crescimento exponencial de receita, na rentabilidade muito acima dos pares e nas margens saudáveis, enquanto os fatores de atenção concentram-se no endividamento superior à média do setor, no baixo retorno em dividendos e na pressão vendedora de insiders.",,True,False,,,Lateral,32.5099983215332,-9.381726836449456,-38.217968486527596,True,False,False,sem sinal (Lateral)
BBDC3,BOVA11,BOVA11,Produtos financeiros,60.98,60.71,62.5,15.65,,0.4,,51.34,67.83,66.43,73.61,32,Não,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,,True,157057941504.0,6.24,0.88,9.69,8.7,14.13,0.0,26.07,,,,,0.97,54.27,17.8,,92.32,7.66,12.38,17.96,16.4,-19.7,-8.4,1.13,0.83,14.420000076293945,8.958347172776861,16.617734005501077,30.61939118764339,29.189246950070963,35.030434401163696,26.96329407706364,15.558961137866131,,20.789691610746242,21.790514041282357,19.611462637154123,4,True,3.4,36.0018206199235,44.1726178970268,2026-11-04,2026-09-02,próxima,,,False,False,,,Em Baixa,16.36358070373535,-11.87747756820572,-20.726563679857968,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.9%))
ITSA4,BOVA11,BOVA11,Financial Services,60.86,59.83,66.66666666666667,,,0.4,,61.52,48.77,,79.86,33,Não,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,,True,137290039296.0,7.68,1.49,10.52,9.4,19.36,0.38,214.29,,,,,1.43,72.18,28.4,0.64,16.02,79.82,9.45,14.81,29.8,-17.2,-8.3,1.23,0.88,12.260000228881836,8.230060782341283,14.097202489217404,19.531298515889592,17.191271261755563,23.60137546699145,17.169979563609218,9.669418524338584,,14.757135337764375,15.63359102641331,14.07023192377198,4,True,2.4,14.765347969779308,20.368148958103948,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,13.880000114440918,-11.671468819900188,-18.539824080384037,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.7%))
TEND3,SMALL11,SMALL11,Consumo discricionário,60.64,62.52,50.0,,,0.9,,78.08,53.65,52.5,34.72,35,Não,5,8,False,,False,,False,False,True,True,False,False,5,10,True,True,True,False,False,True,True,False,True,0.29,True,4058562560.0,7.22,2.72,2.42,3.32,37.61,14.39,12.08,4.93,0.47,1.96,0.79,0.48,23.99,-11.5,0.76,81.81,18.11,19.56,36.71,69.3,-9.8,4.8,1.62,0.57,33.11000061035156,7.859448192530501,14.579276397144078,60.76281275445404,35.4403006123991,84.02801715383664,21.875002323739924,55.48905919463352,26.64970218143565,,,,6,False,10.7,,,2026-11-04,2026-08-14,próxima,,,False,False,,,Em Baixa,33.46366882324219,-1.056872199993164,-11.071153665214883,True,False,False,sem sinal (Em Baixa; sem novo topo (-1.1%))
ITUB4,BOVA11,BOVA11,Produtos financeiros,60.41,57.83,75.0,15.95,,0.4,,59.17,41.3,70.71,67.36,36,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,,True,419602661376.0,9.06,2.03,9.05,7.15,22.45,0.0,32.58,,,,,1.15,64.8,8.1,,92.99,6.67,32.62,48.43,16.7,-21.4,-8.6,1.17,0.86,38.06999969482422,19.448787012909804,36.077499908947686,55.67632405700008,42.10774794395273,63.26037757621046,45.37681863035408,32.09831923677109,,39.14485740230291,40.72715926965088,36.654443342685795,4,True,2.9,-3.718298827123123,2.823371988691714,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,43.16999816894531,-11.813756521745278,-21.859065953554445,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.8%))
EZTC3,SMALL11,SMALL11,Consumo discricionário,60.01,58.25,70.0,,,0.9,,52.8,61.51,68.5,54.17,37,Não,3,8,False,,True,,False,False,True,True,False,True,7,10,False,False,False,True,False,True,True,False,True,0.0,True,2898401792.0,5.54,0.56,8.54,5.69,10.15,5.14,36.95,9.39,0.07,3.06,0.34,0.8,31.51,-22.5,2.48,28.86,69.9,9.84,16.23,6.2,-35.6,-19.3,1.3,0.61,10.449999809265137,4.245106302582731,7.874672191290966,24.993230590751452,28.142238916594682,23.84116717511286,16.34272913822983,13.281813802339167,4.474638688239259,19.079308635719826,20.091948156671346,18.082753341004214,6,True,6.6,73.0407049861547,82.57711946371336,2026-11-05,2026-08-14,próxima,,,False,False,,,Em Baixa,11.387590408325195,-8.233441539788867,-36.449145079492254,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.2%))
KEPL3,SMALL11,SMALL11,Bens Industriais,59.5,64.71,30.0,,,0.7,,65.32,50.44,65.27,96.53,39,Não,6,8,False,,True,,False,False,True,True,False,False,3,10,True,True,True,False,False,True,True,True,True,-0.02,True,978905728.0,7.39,1.3,5.02,16.59,17.52,12.97,9.71,5.89,-0.07,2.04,0.43,,122.57,-56.2,1.34,48.81,51.19,5.65,10.45,0.0,-45.9,-20.0,0.97,0.48,5.650000095367432,6.69337388558169,9.745552377406941,7.95128565518556,8.646608965134096,,8.483104278071975,2.04243189219739,5.152283708779014,7.7787014783598805,8.217194966628767,7.3954754699658904,6,True,4.8,30.893368940464526,37.67613003649011,n/d,2025-12-16,última,,,False,False,,,Em Baixa,6.489999771118164,-12.942984674497282,-46.19047528221494,True,False,False,sem sinal (Em Baixa; sem novo topo (-12.9%))
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,59.4,59.29,60.0,,,0.0,,79.31,18.9,67.64,53.47,40,Não,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,-0.17,True,226982379520.0,14.48,2.66,5.19,5.43,18.4,20.62,18.41,8.18,-0.57,1.02,0.03,3.69,78.64,24.6,0.81,38.81,60.59,11.06,16.9,33.0,-12.9,-6.5,0.64,0.44,14.720000267028809,5.710562659380273,8.250716064868104,10.49117088215232,11.250555792083636,9.515825544177705,14.72202856749902,5.2265748051131,10.281220809596027,9.431081890608773,9.898523176886865,8.908670859198178,8,True,2.8,-39.47913928267632,-35.93015136193058,2026-10-29,2026-09-22,próxima,,,False,False,,,Em Baixa,16.100000381469727,-8.571429079152237,-13.37448867544726,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.6%))
BBDC4,BOVA11,BOVA11,Produtos financeiros,59.06,58.45,62.5,15.65,,0.4,,51.34,59.34,66.43,72.22,41,Não,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,,True,179276955648.0,7.13,1.01,9.34,8.33,14.13,0.0,26.07,,,,,1.24,59.37,17.8,,92.32,7.66,14.51,20.89,13.5,-21.2,-9.1,1.2,0.82,16.459999084472656,9.789715878549492,17.547902996096404,29.557478235850787,29.094815930612175,32.47631355302135,29.45437876532706,14.498144531083465,,21.587368968955936,23.50114088071173,21.151026792640558,4,True,3.0,28.49956238814817,31.15048705756078,n/d,2026-09-02,próxima,,,False,False,,,Em Baixa,18.718494415283203,-12.065582202842872,-22.500973566632943,True,False,False,sem sinal (Em Baixa; sem novo topo (-12.1%))
GMAT3,SMALL11,SMALL11,Bens de primeira necessidade,58.8,57.41,66.66666666666667,,,0.0,,49.89,78.3,59.89,34.03,43,Rompimento,4,8,False,,True,,False,,True,True,False,True,6,9,True,True,False,False,False,True,True,False,True,0.78,True,9281039360.0,5.37,0.78,3.15,3.24,14.52,10.1,4.49,3.85,1.92,1.71,0.56,0.45,17.39,-25.0,1.0,52.91,42.64,3.57,7.49,12.9,-46.2,-3.2,1.17,0.5,4.03000020980835,0.9323667241411064,1.7295402732817524,9.943669046547603,9.340322756501145,11.432196503127361,4.422569934548216,7.662866525464679,7.562854191220315,,,,6,False,12.3,,,n/d,2025-11-21,última,"A análise fundamentalista do Grupo Mateus (GMAT3) revela um cenário de contrastes interessantes entre a eficiência interna e a percepção de mercado no setor de bens de primeira necessidade. O retorno sobre o patrimônio líquido (ROE) de 14,5% posiciona-se confortavelmente acima da média dos pares de 9,4%, sugerindo uma forte capacidade de gerar valor sobre o capital dos acionistas, embora o retorno sobre o capital investido (ROIC) de 10,1% fique ligeiramente abaixo da média setorial de 11,0%. Essa sólida rentabilidade convive com múltiplos de preço bastante deprimidos, visto que o preço sobre lucro (P/L) de 5,37 e o preço sobre valor patrimonial (P/VP) de 0,78 indicam que o papel está descontado, configurando uma relação de qualidade versus preço altamente atrativa para o investidor focado em valor. No âmbito financeiro, a excelente relação entre rentabilidade e endividamento é evidenciada pela alavancagem medida pela relação dívida líquida sobre EBITDA de 1,92, que se encontra bem abaixo da média do setor de 3,01, garantindo uma estrutura de capital robusta e segura. Quanto aos proventos, o dividend yield de 3,15% mostra-se modesto, porém altamente sustentável e coerente com a baixa alavancagem e a necessidade de retenção de lucros para fazer frente à forte retração histórica de receita, cujo crescimento composto anual (CAGR) de cinco anos de -25,0% decepciona ao ficar drasticamente abaixo da média setorial de 106,8%. Esse descompasso operacional é refletido no checklist de critérios da empresa, que atendeu a apenas 4 dos 8 requisitos avaliados, penalizado justamente pelo fraco crescimento e por transações de insiders, embora passe com folga nos crivos de liquidez, endividamento e tamanho de mercado. No campo do valuation, os métodos de preço-teto apresentam uma dispersão gigantesca, variando desde os conservadores R$ 0,93 por Bazin e R$ 1,73 por Gordon — que penalizam o baixo dividendo atual — até os expressivos R$ 9,34 por Graham, R$ 9,94 por fluxo de caixa descontado e R$ 11,43 pelo modelo de Lynch, evidenciando que o valor intrínseco do negócio reside no seu fluxo de caixa e ativos, e não na distribuição imediata de proventos. Como balanço final, GMAT3 destaca-se positivamente pelo seu valuation extremamente convidativo, ROE superior aos pares e endividamento sob controle, mas traz como contrapartidas preocupantes a forte contração histórica de sua receita frente ao setor, um dividendo pouco expressivo e uma tendência gráfica de baixa no curto prazo.",Rompimento,False,False,,,Em Baixa,3.9800000190734863,1.2562861933478775,-46.452408321657636,True,True,True,"Rompimento (vol x1.8, +1.3% do topo, MM50>MM200)"
CMIG4,BOVA11,BOVA11,Serviços públicos,58.06,57.72,60.0,,,0.0,,55.93,56.96,42.28,98.61,45,Não,5,8,False,,True,,True,False,True,True,False,True,6,10,True,True,False,False,False,True,True,True,True,0.59,True,29178955776.0,6.41,1.01,10.26,17.43,15.75,9.3,11.15,6.4,2.35,0.93,0.69,,111.71,-5.8,0.42,57.36,42.63,9.45,13.28,7.9,-23.2,-10.3,0.94,0.71,10.199999809265137,12.697416592654406,18.487438558904817,16.549141656218005,19.01523605220758,,13.877072900744603,4.250947101253802,13.97853744791286,15.767473868107045,15.263839552065432,13.73745559685889,6,True,4.5,34.68093974257251,54.58308002893011,2026-11-12,2026-06-24,última,,,False,False,,,Em Baixa,11.279999732971191,-9.574467635395756,-23.51331764331974,True,False,False,sem sinal (Em Baixa; sem novo topo (-9.6%))
CPFE3,BOVA11,BOVA11,Serviços públicos,57.8,59.18,50.0,,,0.0,,76.73,38.48,32.45,85.42,46,Não,6,8,False,,True,,False,False,True,False,True,True,5,10,True,True,True,False,False,True,True,True,True,1.24,True,47081119744.0,8.3,2.19,8.63,10.15,26.43,15.57,13.16,5.55,2.01,0.92,1.36,2.0,84.26,5.3,0.29,71.02,27.73,35.03,52.32,16.6,-21.9,-10.6,0.95,0.65,40.86000061035156,29.63031202058248,43.90543558785497,52.10438882586291,45.459905042906364,70.45278505418122,56.961821124089084,26.020490552915515,67.9931442346682,49.06603530538259,48.78214693438464,43.903932240946176,8,True,2.7,7.449661246024197,20.0832955762416,2026-11-12,2026-04-30,última,,,False,False,,,Em Baixa,46.349998474121094,-11.844655975198792,-22.893782507183836,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.8%))
BPAC11,BOVA11,BOVA11,Produtos financeiros,57.11,53.95,75.0,15.65,,0.4,,60.29,42.73,66.43,28.47,48,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,,True,166894305280.0,10.74,2.46,2.81,2.74,22.88,0.0,39.8,,,,,0.72,29.39,20.0,,90.46,8.68,38.96,63.41,27.1,-21.9,-9.9,1.6,0.81,49.529998779296875,9.680581114127664,17.957477966706815,61.105445421385795,45.70775408077223,81.79498298763878,25.976225989575898,55.80195393198251,,17.87142835680346,17.957477966706815,16.161730170036133,3,True,6.3,-67.3698151254718,-63.91797133604298,n/d,2026-08-11,última,,,False,False,,,Em Baixa,56.29629898071289,-12.019085310979595,-23.27527109660994,True,False,False,sem sinal (Em Baixa; sem novo topo (-12.0%))
RECV3,BOVA11+SMALL11,BOVA11,Energia,56.78,61.5,30.0,,,0.9,,56.6,70.16,51.47,81.94,50,Não,3,8,False,,True,,False,False,True,True,False,False,3,10,False,False,False,True,False,True,True,False,True,0.39,True,3125584384.0,6.26,0.7,12.81,9.76,11.26,10.15,17.93,3.29,1.18,2.18,0.77,1.43,61.09,-45.6,0.52,50.04,49.96,9.18,13.91,16.0,-23.4,-6.9,0.69,0.39,10.649999618530273,7.423995731861746,11.278581660920695,18.46137304741491,24.132630572009987,24.056387561314764,21.181485591920108,9.22971234077331,10.246307766696464,15.751309284113997,14.869977354167801,13.38297961875102,8,True,3.3,25.661784958804578,47.8996229887914,n/d,2026-05-19,última,,,False,False,,,Em Alta,10.890000343322754,-2.203863335409695,-25.21381390227081,True,False,False,sem sinal (Em Alta)
