ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
LREN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.8,65.06,70.0,,,0.9,,70.02,67.26,59.35,48.61,22,Não,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,0.29,True,11060149248.0,7.91,1.14,7.76,4.36,14.41,23.53,9.37,2.14,0.44,1.78,0.28,0.84,34.46,23.2,1.29,46.72,53.28,11.51,16.05,0.0,-28.3,-18.9,1.43,0.66,11.510000228881836,3.582148187997853,6.644884888736017,19.280341723474628,18.181341485918374,20.081740608384866,15.397164476618723,12.52486140570073,26.395298405321846,18.64345801756986,18.7308416046965,16.857757444226852,6,True,7.4,46.46183413555445,61.976174168860275,2026-11-05,2026-06-24,última,,,False,False,,,Em Baixa,13.899999618530273,-17.194240685174535,-30.292297151283552,True,False,False,sem sinal (Em Baixa; sem novo topo (-17.2%))
INTB3,SMALL11,SMALL11,Tecnologia de informação,65.47,66.43,60.0,,,0.5,,73.15,52.76,78.33,46.53,23,Pivô de alta,5,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,False,False,True,True,False,True,-0.2,True,4744561152.0,7.81,1.41,8.45,4.3,18.07,17.52,13.1,6.15,-1.0,2.64,0.26,0.65,33.59,14.3,1.67,43.4,56.17,9.95,15.13,45.7,-4.2,5.6,1.03,0.5,14.5,4.454868901227061,8.263781811776198,24.59987195902689,20.72641492103233,30.264408712213406,16.973345882323514,18.963530577481517,13.698995124041293,19.070049855413593,18.963530577481517,17.067177519733367,7,True,6.8,17.70467254988528,31.517585209748923,n/d,2026-08-04,última,"A Intelbras (INTB3) apresenta uma sólida combinação de qualidade e eficiência operacional no setor de tecnologia da informação, evidenciada por um ROE de 18,1% e um ROIC de 17,5% que se posicionam significativamente acima das médias setoriais de 8,9% e 13,4%, respectivamente. Essa rentabilidade robusta convive com múltiplos de preço bastante atrativos, uma vez que o P/L de 7,81 e o P/VP de 1,41 sugerem que o papel está descontado frente à sua capacidade de geração de valor. A saúde financeira da companhia é outro ponto de destaque, com o indicador de Dívida Líquida/EBITDA em patamar negativo de -1,0, ficando muito abaixo do endividamento médio do setor de 1,23 e sinalizando um caixa líquido robusto que mitiga riscos de crédito. Essa estrutura de capital desalavancada confere sustentabilidade ao atraente dividend yield de 8,45%, o qual se mostra plenamente suportado pela forte rentabilidade e pela folga financeira da empresa. Por outro lado, o crescimento da receita nos últimos cinco anos, com um CAGR de 14,3%, ficou consideravelmente abaixo da média dos pares setoriais de 83,6%, indicando uma expansão mais madura e cadenciada. No checklist de critérios fundamentalistas, a empresa atende a 5 de 8 requisitos, sendo penalizada justamente pela margem líquida ligeiramente abaixo de 15%, pelo crescimento inferior ao do setor e por vendas recentes de insiders. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 4,42 por Bazin e R$ 8,20 por Gordon até os otimistas R$ 24,41 por Fluxo de Caixa Descontado e R$ 30,03 por Lynch. Essa divergência resulta em uma média de R$ 18,93 e uma mediana de R$ 18,82, estabelecendo um preço-teto ajustado com margem de segurança de R$ 16,94, o que projeta um upside de 17,7% em relação à cotação atual de R$ 14,39. Em suma, o ativo tem como prós uma excelente rentabilidade, endividamento sob controle, valuation convidativo e bom retorno em proventos, enquanto os contras residem no crescimento abaixo da média setorial e nas transações de insiders.",Pivô de alta,False,False,,,Em Alta,15.130000114440918,-4.1639134810026235,-7.401803434809318,True,True,True,Pivô de alta
CEAB3,BOVA11+SMALL11,BOVA11,Consumo discricionário,65.02,64.73,66.66666666666667,,,0.9,,61.74,87.27,44.03,63.19,24,Não,5,8,False,,False,,False,,True,True,False,True,6,9,True,True,True,False,False,True,True,False,True,10.7,False,2448107008.0,4.59,0.68,6.22,6.49,14.79,14.93,7.02,2.06,1.94,1.67,0.72,0.44,29.77,-9.5,0.81,60.22,39.78,8.16,17.96,0.0,-54.6,-25.5,1.67,0.57,8.15999984741211,3.780930104214929,7.013625343318693,23.555555115078526,21.908901890521204,29.99678765175377,9.738467607881066,16.355487897347835,159.24490133157386,,,,5,False,42.1,,,n/d,n/d,,,,False,False,,,Em Baixa,9.779999732971191,-16.564416460029097,-54.852435034571116,False,False,False,sem sinal (Em Baixa; sem novo topo (-16.6%))
ALPA4,SMALL11,SMALL11,Consumo discricionário,63.37,62.2,70.0,,,0.9,,75.39,40.15,53.68,75.0,25,Fundo duplo,5,8,False,,False,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,False,True,0.28,True,8761712640.0,12.62,2.44,13.86,8.77,19.37,17.96,13.17,8.08,0.84,1.73,0.41,0.29,110.73,43.9,0.98,45.48,54.52,7.74,16.06,66.7,-19.7,5.8,1.07,0.45,12.899999618530273,8.084569563128543,14.996876539603445,13.543977412482262,11.026974388894722,30.665609235808894,19.591917011766792,12.368462391776257,6.233554176893534,14.563992590044304,12.95621990212926,11.660597911916334,8,True,4.9,-9.607765451664008,12.899170703259388,n/d,2025-12-17,última,"A Alpargatas (ALPA4) apresenta uma sólida combinação de qualidade e eficiência operacional no setor de consumo discricionário, evidenciada por um ROE de 19,4% e um ROIC de 18,0% que se posicionam confortavelmente acima das médias setoriais de 11,7% e 12,7%, respectivamente. Essa rentabilidade robusta convive com múltiplos de valuation que sugerem um preço ainda razoável, com o P/L em 12,62 e o P/VP em 2,44, indicando que a alta geração de valor sobre o capital não está sendo negociada a patamares excessivamente esticados. A saúde financeira da companhia é outro ponto de destaque, uma vez que a relação Dívida Líquida/EBITDA de 0,84 está muito abaixo da média do setor de 2,83, revelando um endividamento extremamente controlado que apoia a sustentabilidade das operações. Esse baixo endividamento, somado à forte rentabilidade, confere alta segurança ao expressivo Dividend Yield de 13,86%, demonstrando que a distribuição de proventos está plenamente respaldada pela capacidade de geração de caixa e pela estrutura de capital desalavancada. Por outro lado, o crescimento da empresa acende um sinal de alerta, visto que o CAGR da receita nos últimos cinco anos, de 43,9%, ficou abaixo da média setorial de 55,5%, o que se reflete no checklist de critérios, no qual a empresa atendeu a 5 de 8 requisitos, falhando justamente em expansão de receita, margem líquida ideal e movimentação de insiders. No campo do valuation, os métodos de preço-teto revelam uma dispersão acentuada entre si, variando desde os conservadores R$ 8,05 pelo método de Bazin até os otimistas R$ 30,55 pelo modelo de Lynch. Com uma média estimada em R$ 14,51 e uma mediana de R$ 12,91, o preço atual de R$ 12,85 se encontra ligeiramente acima do preço-teto ajustado com margem de segurança de R$ 11,62, o que resulta em um upside negativo de 9,6% frente a essa métrica mais rigorosa. Em suma, o papel oferece como pontos positivos uma rentabilidade acima dos pares, endividamento sob controle e proventos robustos, contrapondo-se ao crescimento abaixo da média do setor e à ausência de margem de segurança em relação ao preço-teto ajustado.",Fundo duplo,False,False,,,Em Alta,13.529999732971191,-4.6563202281939,-20.468556321643906,True,True,True,Fundo duplo — rompeu pescoço ~R$12.73 (candidato)
TEND3,SMALL11,SMALL11,Consumo discricionário,62.76,64.03,55.55555555555556,,,0.9,,78.3,55.99,53.17,41.67,26,Rompimento,5,8,False,,False,,False,,True,True,False,False,5,9,True,True,True,False,False,True,True,False,True,0.29,True,4179914752.0,7.08,2.66,2.47,3.86,37.61,14.39,12.08,4.84,0.47,1.96,0.79,0.47,27.31,-11.5,0.76,81.81,18.11,19.93,37.41,71.1,-8.8,6.0,1.59,0.57,34.099998474121094,9.395227948972993,17.428147845344903,63.81708753984526,37.272469793537375,90.82389384144608,22.97456083657186,58.27824597978323,30.197373348775294,,,,6,False,9.7,,,2026-11-04,2026-08-14,próxima,"A Construtora Tenda (TEND3) apresenta uma sólida relação de qualidade e preço, evidenciada por um retorno sobre o patrimônio líquido (ROE) de 37,6% e um retorno sobre o capital investido (ROIC) de 14,4%, ambos posicionados acima dos pares do setor de consumo discricionário, que registram médias de 11,7% e 12,7%, respectivamente. Essa alta rentabilidade convive com múltiplos de valuation atrativos, como o preço sobre lucro (P/L) de 7,08 e um indicador PEG de 0,47, sugerindo que o mercado ainda não precificou totalmente o potencial de geração de valor da companhia, embora o preço sobre valor patrimonial (P/VP) de 2,66 indique um prêmio em relação aos ativos tangíveis. No âmbito financeiro, a excelente rentabilidade é sustentada por uma estrutura de endividamento extremamente controlada, com a relação dívida líquida sobre EBITDA em apenas 0,47, patamar significativamente abaixo da média setorial de 2,83, o que confere grande segurança operacional e liquidez corrente robusta de 1,96. Por outro lado, o dividendo distribuído de 2,47% mostra-se modesto e altamente sustentável frente ao lucro e ao baixo endividamento, indicando que a empresa prioriza a retenção de caixa em detrimento de proventos agressivos neste momento. O grande ponto de atenção reside no crescimento, dado que a taxa de crescimento anual composta (CAGR) da receita nos últimos cinco anos recuou 11,5%, ficando muito abaixo da média de expansão do setor, que foi de 55,5%. Esse descompasso é refletido no checklist de critérios fundamentalistas, no qual a empresa atende a 5 dos 8 requisitos avaliados, sendo penalizada justamente pela contração de receita, margem líquida de 12,08% (abaixo do sarrafo de 15%) e movimentações de insiders. Sob a ótica do valuation, as estimativas de preço-teto revelam uma enorme dispersão entre os métodos de cálculo, variando desde os conservadores R$ 9,27 por Bazin e R$ 17,20 por Gordon — que penalizam o baixo dividendo atual — até os otimistas R$ 62,99 pelo fluxo de caixa descontado (DCF) e R$ 89,65 pelo modelo de Lynch, tendo a fórmula de Graham como um meio-termo em R$ 36,79 frente ao preço atual de R$ 33,66. Em balanço, os principais prós da Tenda concentram-se em sua eficiência operacional superior, endividamento muito abaixo dos pares e múltiplos de lucros atraentes, enquanto os contras pesam na perda histórica de receita frente ao setor, na tendência gráfica de baixa no curto prazo e na baixa previsibilidade de dividendos robustos.",Rompimento,False,False,,,Em Baixa,33.630001068115234,1.397553943141161,-10.121244838118182,True,True,True,"Rompimento (vol x0.9, +1.4% do topo, MM50>MM200)"
MULT3,BOVA11+SMALL11,BOVA11,Imobiliário,62.67,61.38,70.0,,,0.8,,87.25,38.99,42.42,38.89,27,Não,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,True,True,True,True,False,True,0.82,True,13439945728.0,10.09,2.07,4.12,3.71,20.52,18.7,43.42,7.52,2.13,1.64,0.75,0.79,37.4,62.0,0.29,52.11,47.88,25.11,35.12,9.0,-22.1,-8.2,1.26,0.81,27.3700008392334,7.247006070330436,13.443196260462958,35.941775135762384,28.407650352457186,44.89839285468251,25.64794103216438,29.147847811663524,22.293646940963225,28.540064341165166,28.407650352457186,25.56688531721147,7,True,6.2,-6.587926440386738,4.274985261434661,2026-10-29,2026-07-01,última,,,False,False,,,Em Baixa,29.06999969482422,-5.847949341029734,-22.416592493489553,True,False,False,sem sinal (Em Baixa; sem novo topo (-5.8%))
VIVA3,BOVA11+SMALL11,BOVA11,Consumo discricionário,62.48,62.92,60.0,,,0.9,,76.85,53.22,66.49,17.36,28,Não,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,0.33,True,4989565952.0,8.44,1.55,3.33,1.97,18.4,17.32,18.56,5.58,0.97,4.19,0.38,0.56,16.63,9.5,1.73,37.54,62.46,20.42,35.35,3.9,-40.0,-10.0,1.13,0.52,21.219999313354492,2.985778892368719,5.538619845343974,33.31338754762405,27.829125042041497,42.66598272434591,10.958966439994311,30.422036930283102,15.512574006098959,,,,6,False,14.3,,,n/d,2025-12-22,última,,,False,False,,,Em Baixa,22.84000015258789,-7.092823241727708,-40.8773631867951,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.1%))
TOTS3,BOVA11+SMALL11+Wishlist,BOVA11,Tecnologia de informação,62.19,59.05,80.0,,,0.5,,87.47,34.82,47.62,14.58,29,Não,6,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,False,True,False,True,1.33,True,16926448640.0,11.92,3.11,2.4,1.39,26.12,23.37,21.63,6.96,2.09,1.84,0.92,0.79,16.55,269.5,1.0,42.41,54.01,27.05,47.43,9.2,-37.7,-5.8,0.95,0.44,29.530000686645508,2.92810671814521,5.431637962159364,32.824874924333294,23.00574988531542,40.599287277996275,17.266869523397816,29.975923515806265,22.230167450354752,,,,6,False,13.9,,,2026-11-04,2026-06-16,última,"A TOTVS (TOTS3) apresenta-se como uma operação de alta eficiência operacional no setor de tecnologia, o que é evidenciado por um ROE de 26,1% e um ROIC de 23,4% que se posicionam significativamente acima das médias setoriais de 8,9% e 13,4%, respectivamente. Essa expressiva qualidade técnica convive com múltiplos de preço que sugerem uma avaliação racional, onde o P/L de 11,92 e o P/VP de 3,11 indicam que o mercado não cobra um prêmio excessivo pela rentabilidade entregue, algo reforçado pelo PEG de 0,79 que aponta para um preço atrativo em relação ao crescimento. No âmbito financeiro, a excelente margem líquida de 21,63% garante uma forte geração de caixa para suportar o endividamento, cuja relação Dívida Líquida/EBITDA de 2,09 está acima do par setorial de 1,23, mas ainda controlada e mitigada por uma confortável liquidez corrente de 1,84. Esse endividamento mais pronunciado e o foco evidente na reinvestimento explicam o modesto dividend yield de 2,4%, demonstrando que a companhia prioriza a expansão em detrimento de proventos imediatos, uma estratégia sustentável dado o espetacular CAGR de receita de cinco anos de 269,5%, muito superior à média dos pares de 83,6%. O checklist de critérios corrobora essa solidez ao aprovar 6 dos 8 requisitos analisados, falhando apenas na relação de endividamento frente ao setor e na ocorrência de vendas por parte de insiders. Sob a ótica do valuation, as estimativas de preço-teto revelam uma enorme dispersão entre as metodologias, variando desde os conservadores R$ 2,93 por Bazin e R$ 5,43 por Gordon — que penalizam o baixo dividendo atual — até os mais otimistas R$ 32,80 pelo Fluxo de Caixa Descontado (DCF) e R$ 40,57 pelo modelo de Lynch, tendo ainda o teto de Graham a R$ 22,99, o que coloca o preço atual de R$ 29,51 em uma faixa intermediária de valor justo. Como prós, destacam-se o crescimento exponencial da receita, a rentabilidade muito acima da média e as margens robustas; em contrapartida, figuram como contras o endividamento superior ao do setor, o baixo retorno em dividendos e a pressão vendedora de insiders.",,True,False,,,Lateral,32.5099983215332,-9.166403533505797,-38.071169747067316,True,False,False,sem sinal (Lateral)
BBSE3,BOVA11,BOVA11,Insurance,62.1,59.82,75.0,,1.3,0.3,,68.46,30.58,61.0,91.67,30,Não,5,6,False,,True,,True,False,True,,False,True,6,8,True,True,False,,True,,True,True,True,,True,72195031040.0,7.94,6.7,17.72,12.83,84.38,0.0,87.93,,,,,,101.9,-0.1,,55.04,44.96,28.02,40.52,32.7,-8.2,5.2,0.54,0.51,37.189998626708984,34.09302837165994,49.63944930913687,48.712340770500425,24.186318566176922,,58.923954341271084,12.512647972642283,,47.842193198142084,49.17589503981865,44.25830553583678,4,True,1.7,19.005934848439352,28.642632333368635,2026-11-03,2026-08-07,última,,,False,False,,,Em Baixa,40.346988677978516,-7.824598947064976,-8.771315245517197,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.8%))
CYRE3,BOVA11+SMALL11,BOVA11,Consumo discricionário,62.05,60.65,70.0,,,0.9,,62.19,64.57,48.56,68.06,31,Não,4,8,False,,True,,False,False,True,True,False,True,7,10,True,True,False,True,False,False,True,False,False,0.59,True,7693283840.0,4.7,0.88,11.28,7.26,18.6,6.91,20.76,8.32,3.33,3.78,0.75,0.38,34.14,-9.4,1.17,56.08,39.17,19.83,35.31,5.9,-40.5,-9.8,1.69,0.67,21.0,10.895317916531333,20.210814735165624,59.20212765957446,48.980170068725926,87.18911359885,29.769703554964618,46.34101171932789,4.238506336248416,,,,6,False,20.6,,,n/d,n/d,,,,False,False,,,Em Baixa,21.829999923706055,-3.802106855734455,-41.69120200226486,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.8%))
ABCB4,SMALL11,SMALL11,Produtos financeiros,61.91,66.22,37.5,16.87,,0.4,,53.24,68.33,83.86,84.03,32,Não,2,6,False,,True,,False,False,True,,False,True,3,8,True,False,False,,False,,True,False,True,,True,5854939136.0,5.78,0.81,11.53,10.05,14.05,0.0,40.92,,,,,0.98,58.06,-2.9,,89.78,10.19,18.99,26.85,19.6,-15.4,-4.6,0.92,0.69,22.719999313354492,16.301730523810583,29.808452850417943,51.34027202993203,49.80731658177371,62.64733648976471,32.34291789455483,25.0599221082722,,32.448343324678845,31.075685372486387,27.968116835237748,4,True,3.1,23.09910950920886,42.818416836862184,n/d,2026-06-30,última,,,False,False,,,Em Baixa,24.15999984741211,-5.96026714880904,-16.863009590352018,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.0%))
ISAE4,BOVA11,BOVA11,Serviços públicos,60.94,61.1,60.0,,,0.0,,61.3,54.3,61.84,75.69,33,Não,5,8,False,,True,,False,False,True,True,True,True,6,10,False,True,False,True,True,False,True,True,False,0.71,True,18227042304.0,6.38,0.81,6.78,8.9,12.71,9.63,26.39,7.29,3.41,5.28,0.79,1.16,56.81,220.0,0.28,54.58,44.81,20.39,31.63,26.7,-18.3,-8.7,0.97,0.68,25.829999923706055,16.42745119958254,28.508695297049652,50.186030592508715,53.8967794539193,58.27426227346589,40.66135843418598,24.78650011687759,32.685069333919856,38.17826833768869,36.67321388405291,33.00589249564762,8,True,3.5,27.78123342290735,47.80591734593751,n/d,n/d,,,,False,False,,,Em Baixa,28.5,-9.368421320329634,-19.39234607178938,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.4%))
ITSA4,BOVA11,BOVA11,Financial Services,60.92,59.91,66.66666666666667,,,0.4,,61.97,48.23,,79.86,34,Não,5,6,False,,True,,False,False,True,,True,True,6,9,True,True,True,,True,,True,False,True,,True,139419435008.0,7.69,1.49,10.51,9.4,19.36,0.38,214.29,,,,,1.43,72.27,5.2,0.64,16.02,79.82,9.45,14.81,31.7,-16.0,-7.0,1.24,0.88,12.4399995803833,8.350685989064432,14.271826371050865,19.748012366780728,17.432325263326664,23.887496497986543,17.39646431016384,9.780476810935747,,14.941747259264964,15.834145340607353,14.250730806546619,4,True,2.4,14.555717743099205,20.11051256646892,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,13.880000114440918,-10.374643531590632,-17.343838879324757,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.4%))
GMAT3,SMALL11,SMALL11,Bens de primeira necessidade,60.89,59.87,66.66666666666667,,,0.0,,53.02,81.73,60.87,34.03,35,Não,4,8,False,,True,,False,,True,True,False,True,6,9,True,True,False,False,False,True,True,False,True,0.91,True,8728322048.0,4.79,0.76,3.31,3.24,15.83,10.88,4.49,3.52,1.92,1.71,0.56,0.36,15.51,-25.0,1.0,52.91,42.64,3.57,7.49,6.2,-49.4,-8.9,1.21,0.52,3.7899999618530273,0.8768411051497953,1.62654025005287,10.483820353768811,9.42227795777302,13.144735320685722,4.720244706255869,8.765226031261454,8.605128313996163,,,,6,False,15.0,,,n/d,2025-11-21,última,,,False,False,,,Em Baixa,4.03000020980835,-5.95534083028586,-49.64134991251271,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.0%))
BBDC3,BOVA11,BOVA11,Produtos financeiros,60.38,60.0,62.5,15.65,,0.4,,51.45,64.51,66.43,74.31,36,Não,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,,True,158909530112.0,6.29,0.89,9.62,8.7,14.13,0.0,26.07,,,,,0.98,54.7,17.8,,92.32,7.66,12.38,17.96,17.8,-18.8,-7.4,1.16,0.85,14.59000015258789,9.063346026063801,16.812506878348348,30.73410207023681,29.250024180757013,35.018988497116595,27.048819843820713,15.52842183270639,,20.914693704617417,21.93066336108453,19.73759702497608,4,True,3.4,35.28167798870885,43.34950984155876,2026-11-04,2026-09-02,próxima,,,False,False,,,Em Baixa,16.36358070373535,-10.838584679345898,-19.791994321244555,True,False,False,sem sinal (Em Baixa; sem novo topo (-10.8%))
ITUB4,BOVA11,BOVA11,Produtos financeiros,60.27,57.67,75.0,15.95,,0.4,,59.51,40.06,70.71,67.36,37,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,,True,422247923712.0,9.09,2.04,9.03,7.15,22.45,0.0,32.58,,,,,1.16,65.01,8.1,,92.99,6.67,32.62,48.43,17.4,-20.9,-8.1,1.18,0.86,38.310001373291016,19.570682259233095,36.30361559087739,55.84241124269591,42.19941216230687,63.247220517277306,45.49208865635624,32.06787412102477,,39.30219943729066,40.897852123616815,36.80806691125513,4,True,2.9,-3.9204761372914065,2.5899191553968137,n/d,2026-09-01,próxima,,,False,False,,,Em Baixa,43.16999816894531,-11.257810983995764,-21.366448263025283,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.3%))
SAPR11,SMALL11,SMALL11,Serviços públicos,60.08,60.09,60.0,,,0.0,,59.51,63.71,56.37,61.11,38,Não,5,8,False,,True,,False,False,False,True,False,True,6,10,False,False,True,True,False,True,True,True,True,0.18,True,9623353344.0,7.76,0.75,1.76,6.34,9.64,11.81,16.66,3.65,0.7,1.08,0.57,1.58,49.2,-70.8,0.51,53.34,46.66,31.45,47.9,1.2,-33.5,-18.5,0.98,0.56,31.84000015258789,14.419887814937177,23.263070362092776,47.28119634261134,62.60410740813305,46.10799554929942,35.29406021203593,23.590837877182306,82.1867592098451,45.76114670874285,46.10799554929942,41.49719599436948,7,True,5.7,30.330388804965725,43.7221937482418,n/d,2026-01-02,última,,,False,False,,,Em Baixa,36.880001068115234,-13.665945687525205,-34.646963557427476,True,False,False,sem sinal (Em Baixa; sem novo topo (-13.7%))
EZTC3,SMALL11,SMALL11,Consumo discricionário,59.98,58.21,70.0,,,0.9,,52.35,62.11,68.52,54.17,39,Não,3,8,False,,True,,False,False,True,True,False,True,7,10,False,False,False,True,False,True,True,False,True,0.0,True,2942779392.0,5.38,0.55,11.15,5.5,10.15,5.14,36.95,9.11,0.07,3.06,0.34,0.75,29.58,-22.5,2.48,28.86,69.9,9.93,16.37,6.9,-35.2,-18.8,1.32,0.62,10.609999656677246,4.166694102523235,7.7292175601806,26.130575362634477,29.25729335784071,24.93883287559317,17.117686723381556,14.128802142736983,5.012424518559018,19.883734670394585,21.028259799487365,18.92543381953863,6,True,7.0,78.3735573226733,87.40561087465306,2026-11-05,2026-08-14,próxima,,,False,False,,,Em Baixa,11.489999771118164,-7.658834917063528,-36.05121372390866,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.7%))
EVEN3,SMALL11,SMALL11,Consumo discricionário,59.93,59.92,60.0,,,0.9,,45.64,80.04,57.99,77.78,40,Não,2,8,False,,True,,False,False,True,True,False,True,6,10,False,False,False,False,False,True,True,False,True,0.32,True,876942720.0,3.94,0.44,21.51,9.08,11.22,6.52,11.31,5.02,2.13,4.53,0.65,0.55,35.78,-39.4,1.27,57.92,36.05,4.25,8.43,4.0,-47.6,-23.4,1.3,0.62,4.420000076293945,2.867215885832461,5.318685468219215,14.864213454541819,15.923520331722129,18.271157808786278,8.719027598552369,8.077675657452362,3.380178843850947,10.650637023303588,8.719027598552369,7.847124838697132,7,True,6.4,77.53675799202115,140.964634376972,n/d,2026-06-02,última,,,False,False,,,Em Baixa,5.110000133514404,-13.502936187712212,-48.1892909172102,True,False,False,sem sinal (Em Baixa; sem novo topo (-13.5%))
SEER3,SMALL11,SMALL11,Consumo discricionário,59.89,61.63,50.0,,,0.9,,70.02,82.67,36.49,21.53,41,Não,6,8,False,,False,,False,False,True,False,True,False,5,10,True,True,True,False,True,True,True,False,True,2.78,False,1478867456.0,5.16,0.92,4.38,2.41,17.83,17.04,10.92,2.42,1.82,1.56,1.16,0.34,12.44,72.6,0.47,59.3,40.7,7.9,13.75,46.2,-16.0,-3.2,1.43,0.48,11.550000190734863,1.9895115006207444,3.6905438336514806,29.658430722332735,25.14516478039415,38.97348137009949,5.338522526665664,27.08430277284726,48.407887077421755,,,,5,False,24.3,,,n/d,n/d,,,,False,False,,,Em Baixa,12.350000381469727,-6.477734137848323,-18.259022666739288,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.5%))
KEPL3,SMALL11,SMALL11,Bens Industriais,59.65,64.88,30.0,,,0.7,,66.0,49.46,65.8,96.53,42,Não,6,8,False,,True,,False,False,True,True,False,False,3,10,True,True,True,False,False,True,True,True,True,-0.04,True,996231488.0,7.51,1.32,4.94,16.58,17.52,12.97,10.19,5.98,-0.2,2.02,0.42,,124.51,-33.0,1.34,48.81,51.19,5.75,10.45,0.0,-45.0,-18.8,0.99,0.49,5.75,6.809342280638075,9.914402360609037,7.962716378162449,8.662677961726809,,8.495299540472523,2.0453680806543657,5.177810875107908,7.837041566119467,8.229007959317485,7.4061071633857365,6,True,4.8,28.801863711056285,36.29637506294725,n/d,n/d,,,,False,False,,,Em Baixa,6.489999771118164,-11.40215404030237,-45.238095238095234,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.4%))
ABEV3,BOVA11,BOVA11,Bens de primeira necessidade,59.38,59.27,60.0,,,0.0,,79.08,19.55,67.59,52.78,43,Não,6,8,False,,True,,False,False,True,True,True,True,6,10,True,True,True,True,False,True,True,False,True,-0.17,True,230066372608.0,14.41,2.65,5.22,5.43,18.4,20.62,18.41,8.14,-0.57,1.02,0.03,3.6,78.26,24.6,0.81,38.81,60.59,11.06,16.9,34.8,-11.7,-5.2,0.66,0.45,14.920000076293945,5.788131401017772,8.427001570188267,10.767416235562408,11.452628070711482,9.764432846027308,15.004643426481678,5.368882792639214,10.485862050309763,9.632374799117237,10.125147448168535,9.112632703351682,8,True,2.8,-38.923373614249904,-35.439847521033855,2026-10-29,2026-09-22,próxima,,,False,False,,,Em Baixa,16.1299991607666,-7.5015446213770876,-12.197512763210916,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.5%))
ALUP11,SMALL11,SMALL11,Serviços públicos,59.35,59.23,60.0,,,0.0,,66.67,55.94,51.23,50.0,44,Não,6,8,False,,True,,False,False,True,False,False,True,6,10,True,True,True,True,False,False,True,True,False,1.7,False,15092564992.0,7.34,1.06,3.5,4.6,14.38,10.21,25.17,6.06,3.73,3.3,1.14,0.77,33.76,-33.8,0.32,60.84,28.54,28.35,36.54,11.9,-13.2,-4.9,0.79,0.67,31.729999542236328,10.42542389091556,19.33916131764836,57.278268928423884,53.95856139478455,61.0596739375467,26.64299220974353,37.429507770463786,62.50564543224088,45.459115855835954,53.95856139478455,48.5627052553061,7,True,6.0,53.04981391715269,43.268567638409735,n/d,n/d,,,,False,False,,,Em Baixa,33.20000076293945,-4.427714418440798,-13.941480119199046,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.4%))
